id,key,value,type
3678856276,natural,tree,regular
3678866508,natural,tree,regular
3678866528,natural,tree,regular
3678866548,natural,tree,regular
3678866641,natural,tree,regular
3678876025,natural,tree,regular
3678876043,natural,tree,regular
3678882023,natural,tree,regular
3678898396,natural,tree,regular
3678899067,natural,tree,regular
3678899104,natural,tree,regular
3678899180,natural,tree,regular
3678904339,natural,tree,regular
3678905271,natural,tree,regular
3678905630,natural,tree,regular
3678905692,natural,tree,regular
3678905925,natural,tree,regular
3678906016,natural,tree,regular
3678923042,natural,tree,regular
3678928858,natural,tree,regular
3678929356,natural,tree,regular
3679260105,natural,tree,regular
3679260123,natural,tree,regular
3679267441,natural,tree,regular
3679267533,natural,tree,regular
3679267553,natural,tree,regular
3679267571,natural,tree,regular
3679267589,natural,tree,regular
3679267607,natural,tree,regular
3679267825,natural,tree,regular
3679267843,natural,tree,regular
3679267861,natural,tree,regular
3679836801,natural,tree,regular
3679836820,natural,tree,regular
3679878835,natural,tree,regular
3679878853,natural,tree,regular
3679878871,natural,tree,regular
3679878889,natural,tree,regular
3679878907,natural,tree,regular
3679906183,natural,tree,regular
3679906582,natural,tree,regular
3679910306,natural,tree,regular
3679937570,natural,tree,regular
3679937713,natural,tree,regular
3679938187,natural,tree,regular
3679942176,natural,tree,regular
3679965953,natural,tree,regular
3679969727,natural,tree,regular
3679974483,natural,tree,regular
3679975616,natural,tree,regular
3679975634,natural,tree,regular
3679976473,natural,tree,regular
3679978236,shop,convenience,regular
3679978722,shop,convenience,regular
3679982405,natural,tree,regular
3679983874,man_made,water_tank,regular
3680013944,name,Poweful Hair Cuts Saloon,regular
3680013944,shop,hairdresser,regular
3680013980,shop,department_store,regular
3680020756,natural,tree,regular
3680029183,natural,tree,regular
3680034225,natural,tree,regular
3680037643,natural,tree,regular
3680041366,natural,tree,regular
3680042909,shop,car_parts,regular
3680046991,natural,tree,regular
3680047279,natural,tree,regular
3680047964,name,Supper D Hair Cut Salon,regular
3680047964,shop,hairdresser,regular
3680048334,shop,convenience,regular
3680048444,natural,tree,regular
3680049590,natural,tree,regular
3680052120,shop,music,regular
3680054904,natural,tree,regular
3680055697,natural,tree,regular
3680065120,natural,tree,regular
3680075925,natural,tree,regular
3680077713,natural,tree,regular
3680088609,natural,tree,regular
3680105543,natural,tree,regular
3680105561,natural,tree,regular
3680144332,shop,car_parts,regular
3680152014,shop,convenience,regular
3680170393,natural,tree,regular
3680170411,natural,tree,regular
3680195113,amenity,fast_food,regular
3680210041,shop,convenience,regular
3680216388,natural,tree,regular
3680216406,natural,tree,regular
3680216424,natural,tree,regular
3680221892,natural,tree,regular
3680221910,natural,tree,regular
3680221928,natural,tree,regular
3680221946,natural,tree,regular
3680221964,natural,tree,regular
3680221993,natural,tree,regular
3680233211,natural,tree,regular
3680233881,natural,tree,regular
3680235926,natural,tree,regular
3680275540,natural,tree,regular
3680275558,natural,tree,regular
3680275576,natural,tree,regular
3680276181,natural,tree,regular
3680276262,natural,tree,regular
3680276293,natural,tree,regular
3680304760,natural,tree,regular
3680312959,natural,tree,regular
3680329313,natural,tree,regular
3680357831,natural,tree,regular
3680359737,natural,tree,regular
3680393374,natural,tree,regular
3680408184,natural,tree,regular
3680436447,natural,tree,regular
3680436465,natural,tree,regular
3680438207,natural,tree,regular
3680438825,natural,tree,regular
3680451084,natural,tree,regular
3680451102,natural,tree,regular
3680456238,natural,tree,regular
3680461575,natural,tree,regular
3680461594,natural,tree,regular
3680465917,natural,tree,regular
3680474131,natural,tree,regular
3680475414,natural,tree,regular
3680476830,natural,tree,regular
3681786261,natural,tree,regular
3681786313,natural,tree,regular
3681859127,natural,tree,regular
3681860154,natural,tree,regular
3681863273,natural,tree,regular
3681869973,natural,tree,regular
3681876853,natural,tree,regular
3681876871,natural,tree,regular
3681876889,natural,tree,regular
3681879524,natural,tree,regular
3681985585,natural,tree,regular
3681986061,natural,tree,regular
3682002505,natural,tree,regular
3682007920,natural,tree,regular
3682010793,natural,tree,regular
3682011662,natural,tree,regular
3682027401,natural,tree,regular
3682027419,natural,tree,regular
3682035771,natural,tree,regular
3682052317,natural,tree,regular
3682066977,natural,tree,regular
3682069161,natural,tree,regular
3682069185,natural,tree,regular
3682084661,natural,tree,regular
3682112704,natural,tree,regular
3682117343,natural,tree,regular
3682134536,natural,tree,regular
3682137711,natural,tree,regular
3682141335,natural,tree,regular
3682141355,natural,tree,regular
3682141379,natural,tree,regular
3682141418,natural,tree,regular
3682142577,natural,tree,regular
3682157773,natural,tree,regular
3682175320,natural,tree,regular
3682175640,natural,tree,regular
3682176080,natural,tree,regular
3682176233,natural,tree,regular
3682195505,natural,tree,regular
3682195523,natural,tree,regular
3682195690,natural,tree,regular
3682198427,natural,tree,regular
3682198445,natural,tree,regular
3682227957,natural,tree,regular
3682227975,natural,tree,regular
3682227993,natural,tree,regular
3682230957,natural,tree,regular
3682241149,natural,tree,regular
3682241185,natural,tree,regular
3682246591,natural,tree,regular
3682246617,natural,tree,regular
3682250712,natural,tree,regular
3682251536,natural,tree,regular
3682251554,natural,tree,regular
3682252805,natural,tree,regular
3682254645,natural,tree,regular
3682257673,genus,tree,regular
3682257673,natural,tree,regular
3682257691,genus,tree,regular
3682257691,natural,tree,regular
3682257709,genus,tree,regular
3682257709,natural,tree,regular
3682258102,natural,tree,regular
3682258790,natural,tree,regular
3682262095,natural,tree,regular
3682265415,natural,tree,regular
3682266875,natural,tree,regular
3682275843,natural,tree,regular
3682275861,natural,tree,regular
3682276341,natural,tree,regular
3682284493,natural,tree,regular
3682284511,natural,tree,regular
3682286004,natural,tree,regular
3682286094,natural,tree,regular
3682286130,natural,tree,regular
3682286462,natural,tree,regular
3682286480,natural,tree,regular
3682286850,natural,tree,regular
3682287048,natural,tree,regular
3682312340,natural,tree,regular
3682312757,natural,tree,regular
3682319874,natural,tree,regular
3682319892,natural,tree,regular
3682322606,natural,tree,regular
3682329633,natural,tree,regular
3682390530,natural,tree,regular
3682390557,natural,tree,regular
3682390575,natural,tree,regular
3682797522,natural,tree,regular
3682803987,natural,tree,regular
3682804005,natural,tree,regular
3682806877,natural,tree,regular
3682806895,natural,tree,regular
3682806913,natural,tree,regular
3682808033,natural,tree,regular
3682808051,natural,tree,regular
3682809850,natural,tree,regular
3682809868,natural,tree,regular
3682809886,natural,tree,regular
3682809904,natural,tree,regular
3682809922,natural,tree,regular
3682812140,natural,tree,regular
3682812161,natural,tree,regular
3682814041,natural,tree,regular
3682814059,natural,tree,regular
3682815686,natural,tree,regular
3682815704,natural,tree,regular
3682845589,natural,tree,regular
3682848086,natural,tree,regular
3682853623,natural,tree,regular
3682854341,natural,tree,regular
3682855480,natural,tree,regular
3682860557,natural,tree,regular
3682860575,natural,tree,regular
3682862791,natural,tree,regular
3682862809,natural,tree,regular
3683373149,natural,tree,regular
3683384056,natural,tree,regular
3683388449,natural,tree,regular
3683408906,natural,tree,regular
3683438678,natural,tree,regular
3683438749,natural,tree,regular
3683438767,natural,tree,regular
3683438803,natural,tree,regular
3683444874,natural,tree,regular
3683458388,natural,tree,regular
3683464763,natural,tree,regular
3683466020,natural,tree,regular
3683502979,natural,tree,regular
3683505744,natural,tree,regular
3683505762,natural,tree,regular
3683505780,natural,tree,regular
3683506152,natural,tree,regular
3683556818,natural,tree,regular
3683557035,natural,tree,regular
3683557053,natural,tree,regular
3683560729,natural,tree,regular
3683617125,natural,tree,regular
3683617439,natural,tree,regular
3683724205,natural,tree,regular
3683724205,species,Coconut,regular
3683724224,natural,tree,regular
3683724224,species,Coconut,regular
3683733537,natural,tree,regular
3683733537,species,Coconut,regular
3683733555,natural,tree,regular
3683733555,species,Coconut,regular
3683749435,natural,tree,regular
3683749453,natural,tree,regular
3683749471,natural,tree,regular
3683756962,natural,tree,regular
3683757314,natural,tree,regular
3683757465,natural,tree,regular
3683757694,natural,tree,regular
3683757887,natural,tree,regular
3683758312,natural,tree,regular
3683758637,natural,tree,regular
3683758676,natural,tree,regular
3683758702,natural,tree,regular
3683758926,natural,tree,regular
3683758951,natural,tree,regular
3683758972,natural,tree,regular
3683866821,natural,tree,regular
3683874861,natural,tree,regular
3683874861,species,Coconut,regular
3683911073,natural,tree,regular
3683911208,natural,tree,regular
3683911626,natural,tree,regular
3683911894,natural,tree,regular
3683912215,natural,tree,regular
3683916067,natural,tree,regular
3683929387,natural,tree,regular
3683931039,natural,tree,regular
3683947710,natural,tree,regular
3683947928,natural,tree,regular
3683949501,natural,tree,regular
3683954056,natural,tree,regular
3683955474,natural,tree,regular
3683961705,natural,tree,regular
3683977536,natural,tree,regular
3683985898,natural,tree,regular
3683985898,species,tree,regular
3683985916,natural,tree,regular
3683985916,species,tree,regular
3683986531,natural,tree,regular
3683986531,species,tree,regular
3683986549,natural,tree,regular
3683986549,species,tree,regular
3683986567,natural,tree,regular
3683986567,species,tree,regular
3683986585,natural,tree,regular
3683986585,species,tree,regular
3683989429,natural,tree,regular
3683991270,natural,tree,regular
3683993194,natural,tree,regular
3683993194,species,tree,regular
3683993212,natural,tree,regular
3683993212,species,tree,regular
3683993554,natural,tree,regular
3683994717,natural,tree,regular
3683997318,natural,tree,regular
3683997318,species,Coconut,regular
3683999046,natural,tree,regular
3683999079,natural,tree,regular
3684099290,natural,tree,regular
3684448549,natural,tree,regular
3684473150,natural,tree,regular
3684507520,natural,tree,regular
3684509252,natural,tree,regular
3684549411,natural,tree,regular
3684551748,natural,tree,regular
3684553020,natural,tree,regular
3684555045,natural,tree,regular
3684557736,natural,tree,regular
3684559627,natural,tree,regular
3684562654,natural,tree,regular
3684562702,natural,tree,regular
3684570582,natural,tree,regular
3684697479,natural,tree,regular
3684702136,natural,tree,regular
3684703372,natural,tree,regular
3684987794,natural,tree,regular
3684987813,natural,tree,regular
3685002029,natural,tree,regular
3685004711,natural,tree,regular
3685005667,natural,tree,regular
3685005685,natural,tree,regular
3685005703,natural,tree,regular
3685017648,natural,tree,regular
3685022765,natural,tree,regular
3685022783,natural,tree,regular
3685022801,natural,tree,regular
3685024805,natural,tree,regular
3685026777,natural,tree,regular
3685026796,natural,tree,regular
3685026814,natural,tree,regular
3685029744,natural,tree,regular
3685029807,natural,tree,regular
3685029968,natural,tree,regular
3685030062,natural,tree,regular
3685030108,natural,tree,regular
3685030186,natural,tree,regular
3685033085,natural,tree,regular
3685036507,natural,tree,regular
3685036507,species,Coconut,regular
3685036825,natural,tree,regular
3685037669,natural,tree,regular
3685056687,natural,tree,regular
3685056723,natural,tree,regular
3685088807,natural,tree,regular
3685096009,natural,tree,regular
3685105346,natural,tree,regular
3685106532,natural,tree,regular
3685106550,natural,tree,regular
3685106568,natural,tree,regular
3685117796,natural,tree,regular
3685118727,natural,tree,regular
3685118875,natural,tree,regular
3685145042,natural,tree,regular
3685145042,species,Coconut,regular
3685158203,natural,tree,regular
3685158221,natural,tree,regular
3685167547,natural,tree,regular
3685167565,natural,tree,regular
3685172827,natural,tree,regular
3685172881,natural,tree,regular
3685176631,natural,tree,regular
3685179553,natural,tree,regular
3685179571,natural,tree,regular
3685186700,natural,tree,regular
3685186718,natural,tree,regular
3685196790,natural,tree,regular
3685196790,species,tree,regular
3685218498,natural,tree,regular
3685218518,natural,tree,regular
3685219813,natural,tree,regular
3685225137,natural,tree,regular
3685249740,natural,tree,regular
3685249740,species,tree,regular
3685251903,natural,tree,regular
3685251903,species,Coconut,regular
3685299290,natural,tree,regular
3685378636,natural,tree,regular
3685381421,natural,tree,regular
3685394844,natural,tree,regular
3685394844,species,TREE,regular
3685406364,natural,tree,regular
3685411390,natural,tree,regular
3685412322,natural,tree,regular
3685420070,natural,tree,regular
3685425611,natural,tree,regular
3685462834,natural,tree,regular
3685462852,natural,tree,regular
3685469960,natural,tree,regular
3685499204,natural,tree,regular
3685529415,natural,tree,regular
3685529415,species,Coconut,regular
3685539786,natural,tree,regular
3685560532,natural,tree,regular
3685561668,natural,tree,regular
3685564052,natural,tree,regular
3685565141,natural,tree,regular
3685577918,natural,tree,regular
3685582241,natural,tree,regular
3685582340,natural,tree,regular
3685583161,natural,tree,regular
3685583205,natural,tree,regular
3685586474,natural,tree,regular
3685590435,natural,tree,regular
3685599083,natural,tree,regular
3685599663,natural,tree,regular
3685601888,natural,tree,regular
3685604747,natural,tree,regular
3685604765,natural,tree,regular
3685604783,natural,tree,regular
3685607286,natural,tree,regular
3685610982,natural,tree,regular
3685629517,natural,tree,regular
3685641183,natural,tree,regular
3685641549,natural,tree,regular
3685641567,natural,tree,regular
3686164071,natural,tree,regular
3686442777,building,yes,regular
3686442777,natural,tree,regular
3686442795,natural,tree,regular
3686449994,natural,tree,regular
3686479808,natural,tree,regular
3686495399,natural,tree,regular
3686499842,natural,tree,regular
3686714073,natural,tree,regular
3687448656,natural,tree,regular
3687448674,natural,tree,regular
3687448674,species,Coconut,regular
3687506844,natural,tree,regular
3687809686,natural,tree,regular
3687987197,natural,tree,regular
3687987216,natural,tree,regular
3687988971,natural,tree,regular
3687988989,natural,tree,regular
3689221862,natural,tree,regular
3689222075,natural,tree,regular
3689222157,natural,tree,regular
3689222353,natural,tree,regular
3689222629,natural,tree,regular
3689222665,natural,tree,regular
3689244578,natural,tree,regular
3689244596,natural,tree,regular
3689244614,natural,tree,regular
3689244932,natural,tree,regular
3689245054,natural,tree,regular
3689245126,natural,tree,regular
3689245144,natural,tree,regular
3689292120,natural,tree,regular
3689294538,natural,tree,regular
3689294556,natural,tree,regular
3689294574,natural,tree,regular
3689294854,natural,tree,regular
3689295048,natural,tree,regular
3692881569,natural,tree,regular
3692998325,natural,tree,regular
3693027109,natural,tree,regular
3693027518,natural,tree,regular
3693027849,natural,tree,regular
3693028641,natural,tree,regular
3693049239,natural,tree,regular
3693049441,natural,tree,regular
3693056063,natural,tree,regular
3693072579,natural,tree,regular
3693082286,natural,tree,regular
3693082871,natural,tree,regular
3693083147,natural,tree,regular
3693131645,natural,tree,regular
3693131663,natural,tree,regular
3693222076,natural,tree,regular
3693232795,natural,tree,regular
3693236842,natural,tree,regular
3693236860,natural,tree,regular
3693236879,natural,tree,regular
3693250894,natural,tree,regular
3693251547,natural,tree,regular
3693251566,natural,tree,regular
3693251584,natural,tree,regular
3693255720,natural,tree,regular
3693256038,natural,tree,regular
3693304732,natural,tree,regular
3693304750,natural,tree,regular
3693326921,natural,tree,regular
3693327628,natural,tree,regular
3693328743,natural,tree,regular
3693329226,natural,tree,regular
3693334735,natural,tree,regular
3693339311,natural,tree,regular
3693341239,natural,tree,regular
3693342982,natural,tree,regular
3693347376,natural,tree,regular
3693347394,natural,tree,regular
3693347412,natural,tree,regular
3693364029,natural,tree,regular
3693367365,natural,tree,regular
3693367386,natural,tree,regular
3693369238,natural,tree,regular
3693372529,natural,tree,regular
3693372585,natural,tree,regular
3693372699,natural,tree,regular
3693372717,natural,tree,regular
3693372735,natural,tree,regular
3693372753,natural,tree,regular
3693372771,natural,tree,regular
3693372789,natural,tree,regular
3693372807,natural,tree,regular
3693392361,natural,tree,regular
3693392404,natural,tree,regular
3693405038,natural,tree,regular
3693945125,shop,convenience,regular
3695214622,natural,tree,regular
3695303539,natural,tree,regular
3695303559,natural,tree,regular
3695303595,natural,tree,regular
3695303613,natural,tree,regular
3695303831,natural,tree,regular
3695309435,natural,tree,regular
3695309815,natural,tree,regular
3695771708,natural,tree,regular
3696408036,natural,tree,regular
3696416153,natural,tree,regular
3696423666,natural,tree,regular
3696424162,natural,tree,regular
3696431958,natural,tree,regular
3696431976,natural,tree,regular
3696432322,natural,tree,regular
3696437150,natural,tree,regular
3696437168,natural,tree,regular
3696437186,natural,tree,regular
3696437204,natural,tree,regular
3696444787,natural,tree,regular
3696445346,natural,tree,regular
3696445401,natural,tree,regular
3696445537,natural,tree,regular
3696445592,natural,tree,regular
3696455134,natural,tree,regular
3696460122,natural,tree,regular
3696466669,natural,tree,regular
3696470129,natural,tree,regular
3696488759,natural,tree,regular
3696492579,natural,tree,regular
3696492597,natural,tree,regular
3696492638,natural,tree,regular
3696492730,natural,tree,regular
3696492843,natural,tree,regular
3696492938,natural,tree,regular
3696493057,natural,tree,regular
3696493108,natural,tree,regular
3696493127,natural,tree,regular
3696500213,natural,tree,regular
3696511541,natural,tree,regular
3696511559,natural,tree,regular
3696533449,natural,tree,regular
3696549709,natural,tree,regular
3696549808,natural,tree,regular
3696552279,natural,tree,regular
3696552297,natural,tree,regular
3696552315,natural,tree,regular
3696552414,natural,tree,regular
3696552437,natural,tree,regular
3696554475,natural,tree,regular
3696554493,natural,tree,regular
3696554511,natural,tree,regular
3696554629,natural,tree,regular
3696554647,natural,tree,regular
3696554665,natural,tree,regular
3696554683,natural,tree,regular
3696554701,natural,tree,regular
3696555312,natural,tree,regular
3696555330,natural,tree,regular
3696555348,natural,tree,regular
3696555366,natural,tree,regular
3696555384,natural,tree,regular
3696555402,natural,tree,regular
3696555420,natural,tree,regular
3696555438,natural,tree,regular
3696555456,natural,tree,regular
3696555474,natural,tree,regular
3696556334,natural,tree,regular
3696556901,natural,tree,regular
3696557099,natural,tree,regular
3696579973,natural,tree,regular
3696579991,natural,tree,regular
3696585959,natural,tree,regular
3696587520,natural,tree,regular
3696591331,natural,tree,regular
3696591671,natural,tree,regular
3696591894,natural,tree,regular
3696591948,natural,tree,regular
3696592242,natural,tree,regular
3696592315,natural,tree,regular
3696592587,natural,tree,regular
3696592766,natural,tree,regular
3696609378,natural,tree,regular
3696616356,natural,tree,regular
3696616374,natural,tree,regular
3696616392,natural,tree,regular
3696616410,natural,tree,regular
3696620025,natural,tree,regular
3696620043,natural,tree,regular
3696620061,natural,tree,regular
3696620079,natural,tree,regular
3696620097,natural,tree,regular
3696620115,natural,tree,regular
3696620633,natural,tree,regular
3696620651,natural,tree,regular
3696620669,natural,tree,regular
3696620687,natural,tree,regular
3696620708,natural,tree,regular
3696651629,natural,tree,regular
3696652426,natural,tree,regular
3696652445,natural,tree,regular
3696715210,natural,tree,regular
3696715275,natural,tree,regular
3696715320,natural,tree,regular
3696715356,natural,tree,regular
3696718184,natural,tree,regular
3696726037,natural,tree,regular
3696734564,natural,tree,regular
3696734672,natural,tree,regular
3696734708,natural,tree,regular
3696735071,natural,tree,regular
3696761479,natural,tree,regular
3696761497,natural,tree,regular
3696761838,natural,tree,regular
3696761856,natural,tree,regular
3696761874,natural,tree,regular
3696761892,natural,tree,regular
3696761910,natural,tree,regular
3696762520,natural,tree,regular
3696763835,natural,tree,regular
3696763871,natural,tree,regular
3696763889,natural,tree,regular
3696764169,natural,tree,regular
3696775136,natural,tree,regular
3696775154,natural,tree,regular
3696775172,natural,tree,regular
3696775190,natural,tree,regular
3696785128,natural,tree,regular
3696785146,natural,tree,regular
3696785164,natural,tree,regular
3696785182,natural,tree,regular
3696785200,natural,tree,regular
3696785218,natural,tree,regular
3696786975,natural,tree,regular
3696787705,natural,tree,regular
3696787723,natural,tree,regular
3696789765,natural,tree,regular
3696789783,natural,tree,regular
3696789801,natural,tree,regular
3696789819,natural,tree,regular
3696791090,natural,tree,regular
3696791226,natural,tree,regular
3696791280,natural,tree,regular
3696791921,natural,tree,regular
3696797161,foot,yes,regular
3696797161,barrier,gate,regular
3696797161,bicycle,yes,regular
3696797161,maxwidth,3,regular
3696797161,motorcar,yes,regular
3696797161,motorcycle,yes,regular
3696798583,natural,tree,regular
3696798601,natural,tree,regular
3696802175,natural,tree,regular
3696836818,natural,tree,regular
3696836979,natural,tree,regular
3696836997,natural,tree,regular
3696837151,natural,tree,regular
3696837223,natural,tree,regular
3696837341,natural,tree,regular
3696837449,natural,tree,regular
3696837467,natural,tree,regular
3696841207,natural,tree,regular
3696847028,natural,tree,regular
3696849235,natural,tree,regular
3696849253,natural,tree,regular
3696849271,natural,tree,regular
3696849289,natural,tree,regular
3696851386,natural,tree,regular
3696851404,natural,tree,regular
3696851422,natural,tree,regular
3696851726,natural,tree,regular
3696851744,natural,tree,regular
3696851762,natural,tree,regular
3696851780,natural,tree,regular
3696851798,natural,tree,regular
3696851816,natural,tree,regular
3696851834,natural,tree,regular
3696851852,natural,tree,regular
3696851870,natural,tree,regular
3696868046,natural,tree,regular
3696868064,natural,tree,regular
3696868083,natural,tree,regular
3696875860,natural,tree,regular
3697062450,highway,crossing,regular
3697073541,natural,tree,regular
3697084020,natural,tree,regular
3697085598,natural,tree,regular
3697086322,natural,tree,regular
3697087492,natural,tree,regular
3697089634,noexit,yes,regular
3697124349,power,pole,regular
3697128199,natural,tree,regular
3697136656,natural,tree,regular
3697137863,natural,tree,regular
3697147809,natural,tree,regular
3697147809,street,Mkunguni B,addr
3698178025,amenity,bus_station,regular
3698178025,name,Kibeberu Bus Stand,regular
3698510592,name,Tabata Kinyerezi,regular
3698510592,amenity,bus_station,regular
3698592661,name,Kawe,regular
3698592661,amenity,bus_station,regular
3699075010,shop,furniture,regular
3700861086,natural,tree,regular
3702496811,internet_access,Bek Net,regular
3702499005,amenity,restaurant,regular
3702525723,natural,tree,regular
3702532535,amenity,mobile_money_agent,regular
3702532535,network,Tigo pesa;Airtel Money;M-Pesa,regular
3702553764,shop,convenience,regular
3702555275,natural,tree,regular
3702562132,name,Garage Canopies Auto And Tech,regular
3702562132,shop,car_parts,regular
3702563805,natural,tree,regular
3702571064,shop,boutique,regular
3702575933,natural,tree,regular
3702575969,natural,tree,regular
3702582464,shop,convenience,regular
3702588073,natural,tree,regular
3702588091,natural,tree,regular
3702588109,natural,tree,regular
3702593840,shop,convenience,regular
3702595241,natural,tree,regular
3702595393,shop,convenience,regular
3702602519,natural,tree,regular
3702604227,natural,tree,regular
3702612917,name,Ray Saloon,regular
3702612917,shop,hairdresser,regular
3702613412,shop,convenience,regular
3702624929,natural,tree,regular
3702624947,natural,tree,regular
3702624965,natural,tree,regular
3702624983,natural,tree,regular
3702625001,natural,tree,regular
3702625259,natural,tree,regular
3702625277,natural,tree,regular
3702632112,name,Classic Touch Saloon,regular
3702632112,shop,hairdresser,regular
3702639956,name,Genge,regular
3702639956,shop,kiosk,regular
3702643726,natural,tree,regular
3702644275,natural,tree,regular
3702660738,shop,convenience,regular
3702672590,shop,kiosk,regular
3702689626,natural,tree,regular
3702690576,shop,convenience,regular
3702693823,natural,tree,regular
3702698263,name,Kisuna,regular
3702698263,amenity,pharmacy,regular
3702699495,shop,hardware,regular
3702700372,shop,clothes,regular
3702700650,shop,beauty,regular
3702703176,shop,convenience,regular
3702710506,shop,convenience,regular
3702710525,shop,convenience,regular
3702713363,shop,convenience,regular
3702717919,natural,tree,regular
3702732372,shop,convenience,regular
3702733328,shop,computer,regular
3702736966,material,cement_block,building
3702736988,material,cement_block,building
3702737006,material,cement_block,building
3702737463,material,cement_block,building
3702737481,material,cement_block,building
3702737499,material,cement_block,building
3702747347,natural,tree,regular
3702747367,natural,tree,regular
3702747385,natural,tree,regular
3702751916,shop,stationery,regular
3702768522,natural,tree,regular
3702768948,name,Sayum Berber shop,regular
3702768948,shop,hairdresser,regular
3702768967,amenity,restaurant,regular
3702768985,shop,convenience,regular
3702777384,natural,tree,regular
3702777402,natural,tree,regular
3702777420,natural,tree,regular
3702779018,name,Dealers In,regular
3702779018,shop,stationery,regular
3702779077,amenity,bureau_de_change,regular
3702779099,shop,greengrocer,regular
3702779117,shop,convenience,regular
3702779246,shop,clothes,regular
3702779282,shop,butcher,regular
3702779382,shop,hairdresser,regular
3702781058,natural,tree,regular
3702819333,amenity,cafe,regular
3702820343,shop,convenience,regular
3702824899,natural,tree,regular
3702824917,natural,tree,regular
3702826334,natural,tree,regular
3702827872,natural,tree,regular
3702830089,shop,tailor,regular
3703184609,natural,tree,regular
3703186027,natural,tree,regular
3703202280,natural,tree,regular
3703206181,natural,tree,regular
3703482040,natural,tree,regular
3703482067,natural,tree,regular
3703482085,natural,tree,regular
3703482103,natural,tree,regular
3703518874,natural,tree,regular
3703518900,natural,tree,regular
3703520928,natural,tree,regular
3703520955,natural,tree,regular
3703520986,natural,tree,regular
3703521011,natural,tree,regular
3703521237,natural,tree,regular
3703521261,natural,tree,regular
3703521301,natural,tree,regular
3703521322,natural,tree,regular
3703521743,natural,tree,regular
3703521764,natural,tree,regular
3703521789,natural,tree,regular
3703521813,natural,tree,regular
3703667182,natural,tree,regular
3704165801,natural,tree,regular
3704239295,natural,tree,regular
3704260064,name,Real rasta,regular
3704260064,shop,kiosk,regular
3704289699,amenity,restaurant,regular
3704297741,natural,tree,regular
3704299509,shop,convenience,regular
3704299619,shop,convenience,regular
3704302920,natural,tree,regular
3704303642,natural,tree,regular
3704303703,natural,tree,regular
3704328831,name,Victoria Cosmetics,regular
3704328831,shop,beauty,regular
3704330014,natural,tree,regular
3704330014,species,Coconut,regular
3704331928,natural,tree,regular
3704337438,name,Sali Barber Shop,regular
3704337438,shop,hairdresser,regular
3704350004,natural,tree,regular
3704354393,natural,tree,regular
3704364123,natural,tree,regular
3704364245,shop,hairdresser,regular
3704364807,natural,tree,regular
3704365640,name,EJM Investment,regular
3704365640,shop,stationery,regular
3704365886,natural,tree,regular
3704379037,natural,tree,regular
3704380005,name,Super Genge,regular
3704380005,shop,convenience,regular
3704396887,name,Zai Pub,regular
3704396887,amenity,bar,regular
3704398725,shop,convenience,regular
3704400776,shop,hardware,regular
3704401062,amenity,pharmacy,regular
3704402461,natural,tree,regular
3704402497,shop,convenience,regular
3704403198,natural,tree,regular
3704408407,natural,tree,regular
3704419000,natural,tree,regular
3704419059,natural,tree,regular
3704421995,natural,tree,regular
3704422013,natural,tree,regular
3704427075,man_made,water_tank,regular
3704427403,natural,tree,regular
3704430529,natural,tree,regular
3704432113,amenity,drinking_water,regular
3704442610,natural,tree,regular
3704442828,natural,tree,regular
3704442846,natural,tree,regular
3704444143,natural,tree,regular
3704446269,amenity,drinking_water,regular
3704459915,natural,tree,regular
3704463153,natural,tree,regular
3704463171,natural,tree,regular
3704463317,name,Kino Studio Photo,regular
3704463317,shop,copyshop,regular
3704464026,name,Sheby Mitumba,regular
3704464026,shop,clothes,regular
3704467728,name,Neema Classic Beauty,regular
3704467728,shop,beauty,regular
3704475485,natural,tree,regular
3704475726,natural,tree,regular
3704475726,species,Coconut,regular
3704476085,natural,tree,regular
3704476512,shop,hairdresser,regular
3704487313,shop,convenience,regular
3704487631,man_made,water_tank,regular
3704488287,shop,convenience,regular
3704494979,natural,tree,regular
3704494999,natural,tree,regular
3704495017,natural,tree,regular
3704503679,natural,tree,regular
3704505451,name,JJ Spair Parts,regular
3704505451,shop,motorcycle,regular
3704505451,opening_hours,Mo-Su 08:00-18:00; Apr 10-15 off; Jun 08:00-14:00; Aug off; Dec 25 off,regular
3704512397,name,Bnb Fashion,regular
3704512397,shop,boutique,regular
3704512415,shop,convenience,regular
3704530967,shop,convenience,regular
3704531811,natural,tree,regular
3704532429,natural,tree,regular
3704536477,name,Mboko Guest House,regular
3704536477,tourism,guest_house,regular
3704540193,shop,convenience,regular
3704541763,natural,tree,regular
3704546654,name,Mico Mkwajuni Dispensary,regular
3704546654,amenity,pharmacy,regular
3704546690,shop,mobile_phone,regular
3704548120,name,Char's Stationery,regular
3704548120,shop,stationery,regular
3704548120,opening_hours,"Mo-Fr 08:30-20:00, Tu-Su 08:00-15:00; Sa 08:00-12:00",regular
3704561026,shop,convenience,regular
3704566602,natural,tree,regular
3704979587,natural,tree,regular
3704979605,natural,tree,regular
3704979623,natural,tree,regular
3705060744,natural,tree,regular
3705060762,natural,tree,regular
3705074278,natural,tree,regular
3705289884,natural,tree,regular
3706151570,natural,tree,regular
3706151588,natural,tree,regular
3706151606,natural,tree,regular
3706151624,natural,tree,regular
3706151842,natural,tree,regular
3706151860,natural,tree,regular
3706151878,natural,tree,regular
3706151896,natural,tree,regular
3706199133,name,Amjey shop,regular
3706199133,shop,variety_store,regular
